date,part,company,country,city,price,date,Price_euro,id
2018-03-21 19:21:55,68752-024,Wordify,United States,New York,$1007.72,2018-03-21 19:21:55,820.2181344619893,19982
2018-03-22 05:59:10,49967-724,Wordify,United States,New York,$642.79,2018-03-22 05:59:10,521.9145826567067,19983
2018-03-23 23:52:28,10267-2529,Wordify,United States,New York,$490.21,2018-03-23 23:52:28,397.0597764458124,19984
2018-03-24 07:30:15,68462-565,Wordify,United States,New York,$656.53,2018-03-24 07:30:15,531.7754738376802,19985
2018-03-24 21:15:26,58668-4281,Wordify,United States,New York,$369.52,2018-03-24 21:15:26,299.30341811112913,19986
2018-03-27 11:34:03,36800-952,Zoonder,United States,Boston,$295.6,2018-03-27 11:34:03,238.84938590820946,19987
2018-03-29 02:08:17,76314-002,Zoonder,United States,Boston,$503.9,2018-03-29 02:08:17,408.97654411167923,19988
2018-03-29 07:23:19,50563-113,Wordify,United States,New York,$644.4,2018-03-29 07:23:19,523.0094959824689,19989
2018-03-29 22:57:56,52343-025,Wordify,United States,New York,$1089.18,2018-03-29 22:57:56,884.0029218407598,19990
2018-03-30 21:44:17,68462-565,Wordify,United States,New York,$1181.7,2018-03-30 21:44:17,959.0942293644997,19991
2018-03-31 06:26:19,54123-957,Wordify,United States,New York,$157.36,2018-03-31 06:26:19,127.71690609528449,19992
2018-04-01 05:21:05,52343-025,Zoonder,United States,Boston,$982.64,2018-04-01 05:21:05,797.5326678029381,19993
2018-04-01 06:44:42,13537-259,Zoonder,United States,Boston,$942.58,2018-04-01 06:44:42,765.0190731271813,19994
2018-04-01 18:22:16,48951-4042,Zoonder,United States,Boston,$197.95,2018-04-01 18:22:16,160.66066066066065,19995
2018-04-02 17:36:47,52125-136,Zoonder,United States,Boston,$417.27,2018-04-02 17:36:47,338.66569271974674,19996
2018-04-05 22:20:55,58118-5060,Zoonder,United States,Boston,$177.31,2018-04-05 22:20:55,144.62479608482872,19997
2018-04-07 10:17:14,35356-325,Zoonder,United States,Boston,$-60.45,2018-04-07 10:17:14,49.41147621383031,19998
2018-04-10 04:34:07,48951-4042,Zoonder,United States,Boston,$167.52,2018-04-10 04:34:07,135.5230159372219,19999
2018-04-10 15:13:02,76454-100,Zoonder,United States,Boston,$107.23,2018-04-10 15:13:02,86.74864493163984,20000
2018-04-11 01:37:50,58668-4281,Wordify,United States,New York,$605.67,2018-04-11 01:37:50,489.0746124031008,20001
2018-04-12 17:55:05,55700-014,Wordify,United States,New York,$728.74,2018-04-12 17:55:05,591.3657388622901,20002
2018-04-13 02:23:57,42254-213,Wordify,United States,New York,$222.97,2018-04-13 02:23:57,181.0262239181619,20003
2018-04-13 02:39:23,59779-028,Wordify,United States,New York,$1024.35,2018-04-13 02:39:23,831.655435576845,20004
2018-04-13 03:34:35,49738-105,Wordify,United States,New York,$417.98,2018-04-13 03:34:35,339.3521149630592,20005
2018-04-14 07:56:18,10237-832,Wordify,United States,New York,$743.62,2018-04-14 07:56:18,603.7346756515385,20006
2018-04-15 15:07:57,13537-259,Zoonder,United States,Boston,$1013.27,2018-04-15 15:07:57,822.6597385727043,20007
2018-04-16 01:03:17,49349-842,Wordify,United States,New York,$430.72,2018-04-16 01:03:17,348.19725141471304,20008
2018-04-17 10:10:24,51138-049,Zoonder,United States,Boston,$1282.7,2018-04-17 10:10:24,1038.0351217933155,20009
2018-04-17 18:22:05,37205-992,Wordify,United States,New York,$792.26,2018-04-17 18:22:05,641.1426721696205,20010
2018-04-18 16:27:48,62011-0219,Zoonder,United States,Boston,$870.78,2018-04-18 16:27:48,702.9221827575072,20011
2018-04-19 09:56:59,59779-601,Wordify,United States,New York,$125.36,2018-04-19 09:56:59,101.24374091423033,20012
2018-04-22 03:52:00,49967-724,Zoonder,United States,Boston,$587.55,2018-04-22 03:52:00,477.3336582988057,20013
2018-04-22 09:07:48,41163-428,Zoonder,United States,Boston,$140.54,2018-04-22 09:07:48,114.17661873425946,20014
2018-04-22 16:58:46,49349-820,Zoonder,United States,Boston,$416.63,2018-04-22 16:58:46,338.47591193435693,20015
2018-04-22 17:13:15,59779-028,Wordify,United States,New York,$649.6,2018-04-22 17:13:15,527.7439272077341,20016
2018-04-22 20:03:47,60505-2867,Wordify,United States,New York,$174.63,2018-04-22 20:03:47,141.87180112113086,20017
2018-04-22 22:39:45,55154-5057,Wordify,United States,New York,$1.0,2018-04-22 22:39:45,0.8124136810463888,20018
2018-04-24 11:28:11,16729-167,Wordify,United States,New York,$319.85,2018-04-24 11:28:11,261.8930647670515,20019
2018-04-24 18:05:29,0185-0373,Wordify,United States,New York,$1111.19,2018-04-24 18:05:29,909.8419716695324,20020
2018-04-25 00:24:25,13537-259,Wordify,United States,New York,$887.98,2018-04-25 00:24:25,728.748461222815,20021
2018-04-25 07:40:24,0268-1604,Wordify,United States,New York,$163.5,2018-04-25 07:40:24,134.18137053754617,20022
2018-04-25 19:16:37,54123-957,Wordify,United States,New York,$252.31,2018-04-25 19:16:37,207.06606483381208,20023
2018-04-26 04:12:46,49349-106,Wordify,United States,New York,$976.11,2018-04-26 04:12:46,802.1942800788954,20024
2018-04-26 08:00:25,58596-001,Wordify,United States,New York,$492.17,2018-04-26 08:00:25,404.4789612097304,20025
2018-04-27 16:05:25,36987-1697,Wordify,United States,New York,$699.01,2018-04-27 16:05:25,579.1300745650373,20026
2018-04-28 06:35:06,62011-0219,Wordify,United States,New York,$722.26,2018-04-28 06:35:06,598.3927091963545,20027
2018-04-28 14:29:29,52343-025,Zoonder,United States,Boston,$680.74,2018-04-28 14:29:29,563.9933719966859,20028
2018-04-29 17:48:27,98132-889,Wordify,United States,New York,$270.3,2018-04-29 17:48:27,223.94366197183098,20029
2018-04-30 05:43:46,49999-737,Zoonder,United States,Boston,$907.57,2018-04-30 05:43:46,751.3618677042803,20030
2018-04-30 14:01:00,16714-295,Zoonder,United States,Boston,$654.69,2018-04-30 14:01:00,542.0067886414439,20031
2018-05-01 18:51:13,55566-2100,Zoonder,United States,Boston,$867.73,2018-05-01 18:51:13,718.3790048845103,20032
2018-05-01 21:09:43,13537-259,Wordify,United States,New York,$868.57,2018-05-01 21:09:43,719.0744266909513,20033
2018-05-03 19:40:11,0699-7041,Wordify,United States,New York,$476.21,2018-05-03 19:40:11,397.10640426951295,20034
2018-05-05 16:04:03,0615-7679,Wordify,United States,New York,$286.96,2018-05-05 16:04:03,239.7526944606901,20035
2018-05-05 21:13:15,62742-4030,Wordify,United States,New York,$584.36,2018-05-05 21:13:15,488.22792213217474,20036
2018-05-06 12:03:48,68084-172,Zoonder,United States,Boston,$838.38,2018-05-06 12:03:48,700.4595204277717,20037
2018-05-06 21:43:34,68752-024,Wordify,United States,New York,$1019.56,2018-05-06 21:43:34,851.8339042526526,20038
2018-05-07 06:56:31,62011-0219,Wordify,United States,New York,$941.79,2018-05-07 06:56:31,791.2871786254411,20039
2018-05-08 08:26:40,54092-515,Wordify,United States,New York,$862.45,2018-05-08 08:26:40,726.5796124684077,20040
2018-05-09 01:53:20,0228-2167,Wordify,United States,New York,$1087.94,2018-05-09 01:53:20,915.8515026517384,20041
2018-05-09 16:35:39,59779-601,Wordify,United States,New York,$54.3,2018-05-09 16:35:39,45.71091842747706,20042
2018-05-10 06:04:32,51346-145,Zoonder,United States,Boston,$1010.72,2018-05-10 06:04:32,850.9176629062132,20043
2018-05-10 19:37:07,16590-177,Wordify,United States,New York,$1042.0,2018-05-10 19:37:07,877.2520626368075,20044
2018-05-13 08:27:10,55856-0003,Zoonder,United States,Boston,$322.05,2018-05-13 08:27:10,269.8592257415787,20045
2018-05-13 16:26:58,0268-6107,Zoonder,United States,Boston,$517.29,2018-05-13 16:26:58,433.4590246354952,20046
2018-05-15 21:33:40,48951-4042,Wordify,United States,New York,$311.16,2018-05-15 21:33:40,261.85306740722046,20047
2018-05-16 15:01:02,51079-947,Wordify,United States,New York,$648.18,2018-05-16 15:01:02,550.050916496945,20048
2018-05-17 21:26:14,10237-832,Wordify,United States,New York,$358.74,2018-05-17 21:26:14,303.88818297331636,20049
2018-05-19 09:22:20,62011-0219,Wordify,United States,New York,$832.64,2018-05-19 09:22:20,706.7651302945421,20050
2018-05-20 03:16:58,0268-1128,Wordify,United States,New York,$206.6,2018-05-20 03:16:58,175.36711654358714,20051
2018-05-21 04:36:34,76454-100,Wordify,United States,New York,$147.07,2018-05-21 04:36:34,125.07015902712816,20052
2018-05-21 09:42:10,68180-121,Wordify,United States,New York,$943.7,2018-05-21 09:42:10,802.5342291011141,20053
2018-05-21 13:14:17,51346-145,Wordify,United States,New York,$1119.75,2018-05-21 13:14:17,952.2493409303513,20054
2018-05-21 21:10:24,49349-471,Zoonder,United States,Boston,$1042.44,2018-05-21 21:10:24,886.5039544178927,20055
2018-05-22 13:34:41,51138-049,Zoonder,United States,Boston,$1245.46,2018-05-22 13:34:41,1056.011531287095,20056
2018-05-22 15:57:41,67046-030,Wordify,United States,New York,$140.03,2018-05-22 15:57:41,118.72986264202137,20057
2018-05-23 16:14:05,49520-501,Zoonder,United States,Boston,$686.9,2018-05-23 16:14:05,586.692859583191,20058
2018-05-24 08:55:43,51138-049,Wordify,United States,New York,$1104.54,2018-05-24 08:55:43,941.7974079126875,20059
2018-05-24 15:10:33,63629-2733,Wordify,United States,New York,$172.23,2018-05-24 15:10:33,146.85368349249657,20060
2018-05-25 08:10:05,13537-468,Wordify,United States,New York,$848.07,2018-05-25 08:10:05,726.3982869379015,20061
2018-05-25 18:09:33,54092-515,Wordify,United States,New York,$833.19,2018-05-25 18:09:33,713.6531049250536,20062
2018-05-27 07:53:28,35356-325,Wordify,United States,New York,$616.53,2018-05-27 07:53:28,528.0770877944325,20063
2018-05-27 09:31:49,68084-172,Wordify,United States,New York,$390.34,2018-05-27 09:31:49,334.33832976445393,20064
2018-05-27 17:22:33,68084-595,Wordify,United States,New York,$183.07,2018-05-27 17:22:33,156.8051391862955,20065
2018-05-28 10:44:45,13537-468,Wordify,United States,New York,$654.16,2018-05-28 10:44:45,561.8000687049123,20066
2018-05-28 21:24:48,50563-113,Wordify,United States,New York,$812.71,2018-05-28 21:24:48,697.9646169701133,20067
2018-05-28 23:07:47,21695-931,Wordify,United States,New York,$577.51,2018-05-28 23:07:47,495.97217451047743,20068
2018-05-29 11:17:46,51079-947,Wordify,United States,New York,$817.17,2018-05-29 11:17:46,707.0167849108842,20069
2018-05-29 23:35:31,68084-172,Zoonder,United States,Boston,$741.67,2018-05-29 23:35:31,641.6940647170791,20070
2018-05-30 06:48:02,51346-145,Zoonder,United States,Boston,$1077.02,2018-05-30 06:48:02,925.9112792297111,20071
2018-05-30 12:11:25,63629-2733,Wordify,United States,New York,$258.76,2018-05-30 12:11:25,222.45529573590096,20072
2018-05-30 12:12:27,24385-268,Wordify,United States,New York,$64.62,2018-05-30 12:12:27,55.55364511691885,20073
2018-05-30 23:20:48,54123-957,Wordify,United States,New York,$23.74,2018-05-30 23:20:48,20.40921595598349,20074
2018-06-02 15:37:25,10267-2529,Zoonder,United States,Boston,$386.11,2018-06-02 15:37:25,330.88525152112436,20075
2018-06-04 06:00:27,24286-1562,Zoonder,United States,Boston,$354.84,2018-06-04 06:00:27,302.32597767743033,20076
2018-06-04 16:09:09,42254-213,Wordify,United States,New York,$229.8,2018-06-04 16:09:09,195.79108801226892,20077
2018-06-05 10:03:21,55700-014,Wordify,United States,New York,$680.98,2018-06-05 10:03:21,583.2805139186296,20078
2018-06-06 04:28:55,37205-992,Wordify,United States,New York,$990.11,2018-06-06 04:28:55,841.5724606884827,20079
2018-06-07 05:53:38,54868-0823,Wordify,United States,New York,$179.1,2018-06-07 05:53:38,151.31801284217642,20080
2018-06-08 09:50:51,35356-325,Wordify,United States,New York,$963.47,2018-06-08 09:50:51,819.6954228347797,20081
2018-06-08 10:23:28,51346-145,Zoonder,United States,Boston,$1163.95,2018-06-08 10:23:28,990.258635358176,20082
2018-06-10 19:17:05,24385-268,Zoonder,United States,Boston,$143.83,2018-06-10 19:17:05,122.36685383699167,20083
2018-06-11 17:27:35,55154-5057,Zoonder,United States,Boston,$1155.24,2018-06-11 17:27:35,979.8473282442748,20084
2018-06-11 17:33:34,58118-5060,Wordify,United States,New York,$-22.66,2018-06-11 17:33:34,19.219677692960136,20085
2018-06-13 18:20:58,55856-0003,Zoonder,United States,Boston,$477.54,2018-06-13 18:20:58,405.93335600136015,20086
2018-06-13 23:11:54,49967-724,Wordify,United States,New York,$732.71,2018-06-13 23:11:54,622.8408704522273,20087
2018-06-14 12:39:17,10267-2529,Wordify,United States,New York,$351.95,2018-06-14 12:39:17,300.04262574595055,20088
2018-06-14 19:35:00,13537-259,Zoonder,United States,Boston,$806.36,2018-06-14 19:35:00,687.4339300937767,20089
2018-06-15 14:13:50,16590-177,Zoonder,United States,Boston,$394.59,2018-06-15 14:13:50,340.28113142462917,20090
2018-06-15 14:58:02,24286-1562,Wordify,United States,New York,$447.07,2018-06-15 14:58:02,385.53811659192826,20091
2018-06-18 10:02:18,0268-6107,Wordify,United States,New York,$534.39,2018-06-18 10:02:18,460.165331955567,20092
2018-06-18 12:02:30,24286-1562,Zoonder,United States,Boston,$433.85,2018-06-18 12:02:30,373.58994230603633,20093
2018-06-19 04:54:48,24286-1562,Wordify,United States,New York,$401.04,2018-06-19 04:54:48,347.7024449453789,20094
2018-06-19 12:24:43,55289-164,Wordify,United States,New York,$295.43,2018-06-19 12:24:43,256.13837350442174,20095
2018-06-19 15:13:28,55700-014,Wordify,United States,New York,$748.95,2018-06-19 15:13:28,649.3410785503729,20096
2018-06-19 21:43:46,24286-1562,Wordify,United States,New York,$490.52,2018-06-19 21:43:46,425.28177561990634,20097
2018-06-20 00:09:31,0185-0373,Wordify,United States,New York,$1094.62,2018-06-20 00:09:31,945.430989808257,20098
2018-06-20 00:29:52,76454-100,Wordify,United States,New York,$116.09,2018-06-20 00:29:52,100.26774917947833,20099
2018-06-20 03:31:59,52125-444,Wordify,United States,New York,$304.76,2018-06-20 03:31:59,263.22335463810674,20100
2018-06-20 16:36:33,52125-136,Wordify,United States,New York,$372.52,2018-06-20 16:36:33,321.74814302988426,20101
2018-06-23 09:08:04,37205-951,Wordify,United States,New York,$179.24,2018-06-23 09:08:04,153.8804945054945,20102
2018-06-23 12:23:48,51138-049,Zoonder,United States,Boston,$1119.65,2018-06-23 12:23:48,961.2379807692308,20103
2018-06-23 21:43:18,36800-952,Wordify,United States,New York,$296.62,2018-06-23 21:43:18,254.65315934065933,20104
2018-06-23 23:00:30,65044-3014,Wordify,United States,New York,$829.45,2018-06-23 23:00:30,712.0964972527472,20105
2018-06-25 10:01:32,52959-433,Wordify,United States,New York,$369.01,2018-06-25 10:01:32,315.3931623931624,20106
2018-06-25 20:22:14,49349-471,Zoonder,United States,Boston,$1053.62,2018-06-25 20:22:14,900.5299145299144,20107
2018-06-26 04:53:30,21695-267,Wordify,United States,New York,$456.54,2018-06-26 04:53:30,391.14119259766966,20108
2018-06-26 04:58:21,51079-947,Wordify,United States,New York,$688.62,2018-06-26 04:58:21,589.9760109664154,20109
2018-06-28 14:51:37,49348-574,Zoonder,United States,Boston,$321.33,2018-06-28 14:51:37,277.41517741517737,20110
2018-06-28 17:04:55,51138-049,Zoonder,United States,Boston,$1018.38,2018-06-28 17:04:55,879.2022792022791,20111
2018-06-28 18:40:58,50458-560,Wordify,United States,New York,$825.66,2018-06-28 18:40:58,712.8205128205127,20112
2018-06-30 11:05:53,0268-1128,Wordify,United States,New York,$1088.21,2018-06-30 11:05:53,933.4448447418083,20113
2018-06-30 13:27:05,50563-113,Wordify,United States,New York,$1210.49,2018-06-30 13:27:05,1038.3341911133987,20114
2018-07-01 09:40:55,50458-560,Wordify,United States,New York,$1313.37,2018-07-01 09:40:55,1126.582604220278,20115
2018-07-01 12:15:43,54868-5165,Wordify,United States,New York,$971.41,2018-07-01 12:15:43,833.2561331274661,20116
2018-07-01 16:48:10,76454-100,Zoonder,United States,Boston,$120.24,2018-07-01 16:48:10,103.1394750386001,20117
2018-07-02 06:33:30,37205-992,Wordify,United States,New York,$481.1,2018-07-02 06:33:30,413.35166251396174,20118
2018-07-02 19:25:23,48951-4042,Zoonder,United States,Boston,$182.17,2018-07-02 19:25:23,156.51688289371938,20119
2018-07-05 20:13:10,13537-259,Wordify,United States,New York,$763.38,2018-07-05 20:13:10,651.9600307455803,20120
2018-07-07 07:30:35,54092-515,Wordify,United States,New York,$846.85,2018-07-07 07:30:35,722.3217331968611,20121
2018-07-08 17:13:17,36987-1697,Zoonder,United States,Boston,$1217.92,2018-07-08 17:13:17,1038.8263391334015,20122
2018-07-09 02:03:38,54868-5165,Zoonder,United States,Boston,$632.8,2018-07-09 02:03:38,536.771566714734,20123
2018-07-09 12:52:30,24385-268,Wordify,United States,New York,$206.56,2018-07-09 12:52:30,175.21418271269826,20124
2018-07-10 00:54:32,49349-471,Wordify,United States,New York,$846.3,2018-07-10 00:54:32,722.5305216426193,20125
2018-07-10 17:07:39,62011-0219,Wordify,United States,New York,$1006.18,2018-07-10 17:07:39,859.0284299496286,20126
2018-07-11 02:31:02,68462-565,Wordify,United States,New York,$1267.63,2018-07-11 02:31:02,1080.21303792075,20127
2018-07-11 20:10:58,50563-113,Zoonder,United States,Boston,$902.25,2018-07-11 20:10:58,768.8538559863656,20128
2018-07-12 17:41:20,62011-0219,Wordify,United States,New York,$752.29,2018-07-12 17:41:20,645.2993652427517,20129
2018-07-13 03:44:49,0268-1604,Wordify,United States,New York,$156.43,2018-07-13 03:44:49,134.3554066821266,20130
2018-07-13 12:53:32,49349-820,Zoonder,United States,Boston,$253.16,2018-07-13 12:53:32,217.43536889117928,20131
2018-07-14 01:13:42,51523-002,Wordify,United States,New York,$1350.63,2018-07-14 01:13:42,1160.0360731770165,20132
2018-07-14 21:38:43,52125-136,Zoonder,United States,Boston,$473.77,2018-07-14 21:38:43,406.914025594778,20133
2018-07-15 20:35:48,58118-5060,Zoonder,United States,Boston,$114.72,2018-07-15 20:35:48,98.5313063643391,20134
2018-07-17 03:52:24,0268-1401,Zoonder,United States,Boston,$955.55,2018-07-17 03:52:24,816.2210643204919,20135
2018-07-18 09:53:06,68752-024,Zoonder,United States,Boston,$1050.03,2018-07-18 09:53:06,904.3407113943674,20136
2018-07-19 00:16:22,58668-4281,Zoonder,United States,Boston,$679.93,2018-07-19 00:16:22,586.7535381429063,20137
2018-07-19 04:53:28,98132-889,Wordify,United States,New York,$237.12,2018-07-19 04:53:28,204.62547462892647,20138
2018-07-19 11:34:55,67046-030,Wordify,United States,New York,$177.94,2018-07-19 11:34:55,153.55540214014496,20139
2018-07-19 21:25:04,0268-1604,Wordify,United States,New York,$183.41,2018-07-19 21:25:04,158.27580255436658,20140
2018-07-19 23:26:53,68233-011,Wordify,United States,New York,$634.04,2018-07-19 23:26:53,547.152226441146,20141
2018-07-21 17:03:48,13537-259,Wordify,United States,New York,$1032.4,2018-07-21 17:03:48,884.6615252784919,20142
2018-07-22 00:23:08,0268-1604,Wordify,United States,New York,$157.96,2018-07-22 00:23:08,135.35561268209082,20143
2018-07-22 00:31:39,68752-024,Wordify,United States,New York,$923.36,2018-07-22 00:31:39,791.2253641816624,20144
2018-07-22 18:27:42,16477-306,Zoonder,United States,Boston,$1226.48,2018-07-22 18:27:42,1050.968294772922,20145
2018-07-27 01:19:37,62756-707,Wordify,United States,New York,$230.2,2018-07-27 01:19:37,198.02150537634407,20146
2018-07-27 14:03:09,0268-6107,Zoonder,United States,Boston,$536.07,2018-07-27 14:03:09,461.13548387096773,20147
2018-07-27 22:13:38,49738-105,Zoonder,United States,Boston,$532.86,2018-07-27 22:13:38,458.3741935483871,20148
2018-07-29 13:44:49,0268-1401,Wordify,United States,New York,$1053.22,2018-07-29 13:44:49,905.9956989247312,20149
2018-07-29 22:36:31,51346-145,Wordify,United States,New York,$1004.45,2018-07-29 22:36:31,864.0430107526881,20150
2018-07-30 05:43:15,21695-931,Zoonder,United States,Boston,$91.48,2018-07-30 05:43:15,78.29510441629579,20151
2018-07-30 19:05:35,0268-1128,Wordify,United States,New York,$1116.71,2018-07-30 19:05:35,955.7600136939403,20152
2018-07-31 13:28:48,54868-6311,Zoonder,United States,Boston,$434.28,2018-07-31 13:28:48,370.040899795501,20153
2018-08-02 12:15:31,54473-578,Wordify,United States,New York,$113.73,2018-08-02 12:15:31,97.89962985280194,20154
2018-08-02 15:02:40,51523-002,Zoonder,United States,Boston,$1112.24,2018-08-02 15:02:40,957.4244641473703,20155
2018-08-03 02:32:03,98132-889,Wordify,United States,New York,$309.78,2018-08-03 02:32:03,267.32827062478424,20156
2018-08-03 15:22:20,0615-7679,Wordify,United States,New York,$274.54,2018-08-03 15:22:20,236.9175008629617,20157
2018-08-04 23:58:41,59779-601,Zoonder,United States,Boston,$251.27,2018-08-04 23:58:41,216.83638246461857,20158
2018-08-05 19:11:33,65044-3014,Wordify,United States,New York,$774.02,2018-08-05 19:11:33,667.9496030376251,20159
2018-08-06 08:54:53,35356-325,Wordify,United States,New York,$558.19,2018-08-06 08:54:53,483.5744607121199,20160
2018-08-06 15:17:26,62670-4404,Wordify,United States,New York,$232.73,2018-08-06 15:17:26,201.62002945508098,20161
2018-08-06 15:58:36,16729-167,Zoonder,United States,Boston,$812.9,2018-08-06 15:58:36,704.2363337087412,20162
2018-08-07 09:45:56,0268-6107,Wordify,United States,New York,$530.27,2018-08-07 09:45:56,457.05050853301157,20163
2018-08-07 12:31:19,50563-113,Wordify,United States,New York,$824.2,2018-08-07 12:31:19,710.39475952422,20164
2018-08-09 08:49:56,21695-931,Zoonder,United States,Boston,$450.68,2018-08-09 08:49:56,388.75183300267406,20165
2018-08-10 05:46:01,43419-018,Wordify,United States,New York,$250.23,2018-08-10 05:46:01,218.4270251396648,20166
2018-08-10 09:22:43,51138-049,Wordify,United States,New York,$1200.43,2018-08-10 09:22:43,1047.8613826815642,20167
2018-08-11 02:13:04,21695-267,Zoonder,United States,Boston,$479.75,2018-08-11 02:13:04,418.776187150838,20168
2018-08-11 09:54:41,60505-2867,Zoonder,United States,Boston,$224.69,2018-08-11 09:54:41,196.13303072625698,20169
2018-08-12 17:01:10,62011-0219,Wordify,United States,New York,$1109.88,2018-08-12 17:01:10,968.8198324022347,20170
2018-08-13 21:29:45,54868-0823,Wordify,United States,New York,$176.01,2018-08-13 21:29:45,154.35411733754273,20171
2018-08-15 10:30:39,37205-951,Wordify,United States,New York,$346.62,2018-08-15 10:30:39,306.17436622206515,20172
2018-08-15 17:58:27,67046-030,Wordify,United States,New York,$165.7,2018-08-15 17:58:27,146.36516208815473,20173
2018-08-16 06:55:01,51346-145,Wordify,United States,New York,$1100.51,2018-08-16 06:55:01,967.9067722075638,20174
2018-08-17 04:47:58,13537-468,Wordify,United States,New York,$620.21,2018-08-17 04:47:58,544.4737073127908,20175
2018-08-17 11:11:06,49967-724,Wordify,United States,New York,$492.9,2018-08-17 11:11:06,432.71003423755593,20176
2018-08-17 17:45:41,16714-295,Wordify,United States,New York,$895.57,2018-08-17 17:45:41,786.2084101483628,20177
2018-08-17 19:10:35,16729-167,Wordify,United States,New York,$594.31,2018-08-17 19:10:35,521.7364586076727,20178
2018-08-19 08:41:53,49520-501,Wordify,United States,New York,$925.44,2018-08-19 08:41:53,812.4308664735318,20179
2018-08-22 01:32:57,54868-6311,Wordify,United States,New York,$405.16,2018-08-22 01:32:57,348.7947658402204,20180
2018-08-22 14:21:20,54973-9150,Wordify,United States,New York,$977.38,2018-08-22 14:21:20,841.4084022038568,20181
2018-08-23 07:02:49,0603-6134,Zoonder,United States,Boston,$866.51,2018-08-23 07:02:49,748.3461438811643,20182
2018-08-23 15:49:01,67046-030,Wordify,United States,New York,$173.3,2018-08-23 15:49:01,149.6675015113568,20183
2018-08-24 02:29:19,36987-1697,Zoonder,United States,Boston,$876.27,2018-08-24 02:29:19,756.1874352778736,20184
2018-08-24 07:44:07,49738-105,Wordify,United States,New York,$418.8,2018-08-24 07:44:07,361.408353469106,20185
2018-08-24 14:08:00,50563-113,Wordify,United States,New York,$771.13,2018-08-24 14:08:00,665.4556437694166,20186
2018-08-25 02:17:16,16477-306,Wordify,United States,New York,$1063.03,2018-08-25 02:17:16,917.3541594753192,20187
2018-08-26 11:44:09,55289-164,Zoonder,United States,Boston,$501.29,2018-08-26 11:44:09,432.5940628236106,20188
2018-08-26 13:42:31,68233-011,Wordify,United States,New York,$754.99,2018-08-26 13:42:31,651.5274421815672,20189
2018-08-26 22:52:05,49738-105,Wordify,United States,New York,$487.07,2018-08-26 22:52:05,420.3227476700034,20190
2018-08-27 22:31:28,52959-433,Wordify,United States,New York,$385.42,2018-08-27 22:31:28,331.31608355540277,20191
2018-08-28 06:26:52,51079-947,Wordify,United States,New York,$689.29,2018-08-28 06:26:52,588.6336464560204,20192
2018-08-28 10:06:49,49288-0655,Wordify,United States,New York,$304.45,2018-08-28 10:06:49,259.9914602903501,20193
2018-08-29 00:55:50,13537-259,Zoonder,United States,Boston,$851.26,2018-08-29 00:55:50,730.0686106346484,20194
2018-08-29 07:32:56,49349-820,Wordify,United States,New York,$702.94,2018-08-29 07:32:56,602.8644939965695,20195
2018-08-30 00:50:16,62756-707,Zoonder,United States,Boston,$240.05,2018-08-30 00:50:16,205.31132398221007,20196
2018-08-30 23:40:53,49349-471,Wordify,United States,New York,$770.95,2018-08-30 23:40:53,659.3824837495724,20197
2018-08-31 11:20:54,68462-565,Wordify,United States,New York,$999.27,2018-08-31 11:20:54,857.6688696249248,20198
2018-08-31 17:58:52,52959-433,Zoonder,United States,Boston,$363.18,2018-08-31 17:58:52,311.7157325551455,20199
2018-08-31 17:59:37,54473-578,Wordify,United States,New York,$187.07,2018-08-31 17:59:37,160.56132520813662,20200
2018-09-01 01:42:29,49349-471,Zoonder,United States,Boston,$827.72,2018-09-01 01:42:29,710.4282894172175,20201
2018-09-02 05:08:33,52125-444,Wordify,United States,New York,$303.37,2018-09-02 05:08:33,260.3810831688267,20202
2018-09-03 04:44:05,51523-002,Wordify,United States,New York,$1365.34,2018-09-03 04:44:05,1176.104746317512,20203
2018-09-04 04:00:33,49349-471,Wordify,United States,New York,$886.48,2018-09-04 04:00:33,766.7185608026294,20204
2018-09-04 09:36:45,55566-2100,Wordify,United States,New York,$966.39,2018-09-04 09:36:45,835.8329008822004,20205
2018-09-05 06:29:27,0615-7679,Wordify,United States,New York,$314.01,2018-09-05 06:29:27,271.11897772405456,20206
2018-09-06 23:04:13,54868-6311,Wordify,United States,New York,$329.45,2018-09-06 23:04:13,283.1786144060512,20207
2018-09-07 10:12:17,0268-1604,Wordify,United States,New York,$137.26,2018-09-07 10:12:17,118.17477399913903,20208
2018-09-07 13:48:42,44946-1046,Wordify,United States,New York,$468.39,2018-09-07 13:48:42,403.2630219543693,20209
2018-09-08 11:51:50,68084-172,Wordify,United States,New York,$629.27,2018-09-08 11:51:50,541.773568661214,20210
2018-09-10 16:43:00,51346-145,Wordify,United States,New York,$1094.5,2018-09-10 16:43:00,945.89923083571,20211
2018-09-11 13:52:39,16714-295,Wordify,United States,New York,$427.53,2018-09-11 13:52:39,369.38828408501814,20212
2018-09-12 16:38:15,24286-1562,Wordify,United States,New York,$436.96,2018-09-12 16:38:15,377.1773845489857,20213
2018-09-13 02:41:03,52125-444,Wordify,United States,New York,$310.61,2018-09-13 02:41:03,267.30636833046475,20214
2018-09-13 16:28:54,24286-1562,Wordify,United States,New York,$489.84,2018-09-13 16:28:54,421.5490533562823,20215
2018-09-16 01:23:33,60505-2867,Zoonder,United States,Boston,$206.39,2018-09-16 01:23:33,176.56771323466506,20216
2018-09-16 05:46:11,52380-1102,Wordify,United States,New York,$597.92,2018-09-16 05:46:11,511.523654718111,20217
